epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
30,197,0.28626,0.28626,0.47266,0.00000,0.00000,808,833
30,198,0.30804,0.30804,0.46094,0.00000,0.00000,753,778
30,199,0.28872,0.28872,0.46484,0.00000,0.00000,780,806
30,200,0.31470,0.31470,0.46484,0.00000,0.00000,763,789
30,201,0.30675,0.30675,0.47656,0.00000,0.00000,797,823
30,202,0.30322,0.30322,0.47461,0.00000,0.00000,780,806
30,203,0.32220,0.32220,0.49219,0.00000,0.00000,776,801
30,204,0.32288,0.32288,0.49609,0.00000,0.00000,750,776
30,205,0.31297,0.31297,0.46680,0.00000,0.00000,784,810
30,206,0.29423,0.29423,0.45898,0.00000,0.00000,780,805
30,207,0.31402,0.31402,0.46875,0.00000,0.00000,847,873
30,208,0.34215,0.34215,0.48438,0.00000,0.00000,755,781
30,209,0.31370,0.31370,0.46094,0.00000,0.00000,764,790
30,210,0.28717,0.28717,0.47852,0.00000,0.00000,793,819
30,211,0.31749,0.31749,0.47266,0.00000,0.00000,737,763
30,212,0.29466,0.29466,0.48047,0.00000,0.00000,785,810
30,213,0.30502,0.30502,0.46484,0.00000,0.00000,757,783
30,214,0.28334,0.28334,0.45117,0.00000,0.00000,770,796
30,215,0.32423,0.32423,0.45898,0.00000,0.00000,787,812
30,216,0.30446,0.30446,0.45703,0.00000,0.00000,813,839
30,217,0.32812,0.32812,0.48242,0.00000,0.00000,799,825
30,218,0.32198,0.32198,0.48242,0.00000,0.00000,774,800
30,219,0.28957,0.28957,0.48633,0.00000,0.00000,738,763
30,220,0.32608,0.32608,0.47461,0.00000,0.00000,768,794
30,221,0.27828,0.27828,0.47656,0.00000,0.00000,771,797
30,222,0.33091,0.33091,0.49219,0.00000,0.00000,787,813
30,223,0.34490,0.34490,0.48242,0.00000,0.00000,798,824
30,224,0.31621,0.31621,0.47461,0.00000,0.00000,812,837
30,225,0.30961,0.30961,0.46289,0.00000,0.00000,727,753
30,226,0.29039,0.29039,0.47070,0.00000,0.00000,801,827
30,227,0.29664,0.29664,0.47266,0.00000,0.00000,759,784
30,228,0.31045,0.31045,0.48828,0.00000,0.00000,780,806
30,229,0.33051,0.33051,0.47852,0.00000,0.00000,754,779
30,230,0.30149,0.30149,0.47070,0.00000,0.00000,802,828
30,231,0.31129,0.31129,0.46875,0.00000,0.00000,810,836
30,232,0.28868,0.28868,0.46680,0.00000,0.00000,839,865
30,233,0.30486,0.30486,0.47070,0.00000,0.00000,774,800
30,234,0.33846,0.33846,0.49805,0.00000,0.00000,796,822
30,235,0.31597,0.31597,0.47852,0.00000,0.00000,784,810
30,236,0.33081,0.33081,0.48828,0.00000,0.00000,795,820
30,237,0.30743,0.30743,0.47852,0.00000,0.00000,805,830
30,238,0.30321,0.30321,0.46875,0.00000,0.00000,810,836
30,239,0.28670,0.28670,0.48047,0.00000,0.00000,771,796
30,240,0.29202,0.29202,0.47852,0.00000,0.00000,754,780
30,241,0.29672,0.29672,0.50000,0.00000,0.00000,724,750
30,242,0.30524,0.30524,0.47852,0.00000,0.00000,765,791
30,243,0.30515,0.30515,0.46875,0.00000,0.00000,802,828
30,244,0.31603,0.31603,0.46289,0.00000,0.00000,848,874
30,245,0.30263,0.30263,0.48242,0.00000,0.00000,795,821
30,246,0.28755,0.28755,0.46484,0.00000,0.00000,796,821
30,247,0.31601,0.31601,0.47070,0.00000,0.00000,822,848
30,248,0.32982,0.32982,0.48828,0.00000,0.00000,756,781
30,249,0.30291,0.30291,0.46875,0.00000,0.00000,772,798
30,250,0.31494,0.31494,0.48438,0.00000,0.00000,762,787
30,251,0.31540,0.31540,0.49219,0.00000,0.00000,772,797
30,252,0.30113,0.30113,0.47852,0.00000,0.00000,784,810
30,253,0.32610,0.32610,0.49414,0.00000,0.00000,748,773
30,254,0.29523,0.29523,0.47656,0.00000,0.00000,740,766
30,255,0.30007,0.30007,0.48438,0.00000,0.00000,907,2746
30,256,0.29618,0.29618,0.47266,0.00000,0.00000,811,837
30,257,0.30817,0.30817,0.48438,0.00000,0.00000,777,802
30,258,0.30990,0.30990,0.46289,0.00000,0.00000,776,802
30,259,0.30389,0.30389,0.48047,0.00000,0.00000,783,809
30,260,0.32391,0.32391,0.46875,0.00000,0.00000,765,791
30,261,0.31137,0.31137,0.49219,0.00000,0.00000,761,786
30,262,0.31012,0.31012,0.49219,0.00000,0.00000,782,808
30,263,0.32235,0.32235,0.49414,0.00000,0.00000,772,798
30,264,0.29541,0.29541,0.47070,0.00000,0.00000,757,782
30,265,0.31137,0.31137,0.48438,0.00000,0.00000,751,777
30,266,0.27571,0.27571,0.46875,0.00000,0.00000,816,842
30,267,0.33452,0.33452,0.48242,0.00000,0.00000,828,854
30,268,0.34413,0.34413,0.49219,0.00000,0.00000,741,767
30,269,0.31417,0.31417,0.47461,0.00000,0.00000,738,764
30,270,0.32866,0.32866,0.47070,0.00000,0.00000,764,789
30,271,0.31047,0.31047,0.49609,0.00000,0.00000,734,759
30,272,0.30320,0.30320,0.48438,0.00000,0.00000,695,721
30,273,0.34233,0.34233,0.48828,0.00000,0.00000,765,791
30,274,0.31540,0.31540,0.48438,0.00000,0.00000,753,778
30,275,0.33350,0.33350,0.47852,0.00000,0.00000,738,764
30,276,0.33396,0.33396,0.48438,0.00000,0.00000,762,788
30,277,0.30385,0.30385,0.47266,0.00000,0.00000,797,823
30,278,0.30404,0.30404,0.48438,0.00000,0.00000,768,794
30,279,0.29784,0.29784,0.47070,0.00000,0.00000,773,798
30,280,0.33573,0.33573,0.48438,0.00000,0.00000,834,859
30,281,0.27512,0.27512,0.47461,0.00000,0.00000,802,827
30,282,0.34390,0.34390,0.48438,0.00000,0.00000,785,811
30,283,0.30034,0.30034,0.48242,0.00000,0.00000,811,836
30,284,0.31173,0.31173,0.47461,0.00000,0.00000,742,768
30,285,0.32168,0.32168,0.49219,0.00000,0.00000,723,748
30,286,0.32823,0.32823,0.46680,0.00000,0.00000,787,813
30,287,0.34717,0.34717,0.47852,0.00000,0.00000,717,743
30,288,0.31640,0.31640,0.47461,0.00000,0.00000,750,775
30,289,0.31206,0.31206,0.46094,0.00000,0.00000,818,844
30,290,0.32628,0.32628,0.49219,0.00000,0.00000,760,785
30,291,0.33486,0.33486,0.48633,0.00000,0.00000,737,763
30,292,0.33622,0.33622,0.50000,0.00000,0.00000,760,786
30,293,0.28960,0.28960,0.48047,0.00000,0.00000,797,823
30,294,0.30373,0.30373,0.47852,0.00000,0.00000,827,853
30,295,0.32749,0.32749,0.48242,0.00000,0.00000,715,741
30,296,0.29609,0.29609,0.46484,0.00000,0.00000,776,802
30,297,0.31274,0.31274,0.47266,0.00000,0.00000,756,781
30,298,0.31177,0.31177,0.48828,0.00000,0.00000,779,805
30,299,0.31522,0.31522,0.47266,0.00000,0.00000,827,853
31,0,0.33052,0.33052,0.47656,0.00000,0.00000,762,788
31,1,0.29583,0.29583,0.47852,0.00000,0.00000,730,756
31,2,0.34020,0.34020,0.49414,0.00000,0.00000,758,784
31,3,0.29208,0.29208,0.47656,0.00000,0.00000,793,819
31,4,0.33212,0.33212,0.47461,0.00000,0.00000,709,735
31,5,0.31627,0.31627,0.49414,0.00000,0.00000,770,796
31,6,0.29615,0.29615,0.47461,0.00000,0.00000,779,805
31,7,0.29758,0.29758,0.47656,0.00000,0.00000,796,822
31,8,0.29601,0.29601,0.48242,0.00000,0.00000,784,810
31,9,0.29043,0.29043,0.48047,0.00000,0.00000,769,795
31,10,0.31519,0.31519,0.47656,0.00000,0.00000,774,799
31,11,0.34332,0.34332,0.48242,0.00000,0.00000,729,755
31,12,0.30091,0.30091,0.48242,0.00000,0.00000,775,801
31,13,0.32719,0.32719,0.49609,0.00000,0.00000,794,820
31,14,0.28662,0.28662,0.46875,0.00000,0.00000,779,805
31,15,0.29952,0.29952,0.47656,0.00000,0.00000,749,775
31,16,0.30717,0.30717,0.48438,0.00000,0.00000,710,736
31,17,0.29731,0.29731,0.46289,0.00000,0.00000,795,821
31,18,0.32670,0.32670,0.46484,0.00000,0.00000,799,824
31,19,0.32211,0.32211,0.48242,0.00000,0.00000,724,749
31,20,0.31561,0.31561,0.49219,0.00000,0.00000,756,782
31,21,0.30076,0.30076,0.47852,0.00000,0.00000,805,831
31,22,0.28467,0.28467,0.48438,0.00000,0.00000,807,833
31,23,0.29902,0.29902,0.46680,0.00000,0.00000,790,815
31,24,0.29716,0.29716,0.46875,0.00000,0.00000,746,771
31,25,0.32987,0.32987,0.48438,0.00000,0.00000,751,777
31,26,0.31562,0.31562,0.48047,0.00000,0.00000,801,827
31,27,0.32481,0.32481,0.48047,0.00000,0.00000,790,816
31,28,0.28333,0.28333,0.47852,0.00000,0.00000,799,825
31,29,0.30075,0.30075,0.49609,0.00000,0.00000,789,815
31,30,0.29837,0.29837,0.48242,0.00000,0.00000,798,823
31,31,0.32124,0.32124,0.47461,0.00000,0.00000,776,801
31,32,0.30196,0.30196,0.49414,0.00000,0.00000,795,821
31,33,0.30913,0.30913,0.47656,0.00000,0.00000,785,811
31,34,0.31070,0.31070,0.46875,0.00000,0.00000,739,765
31,35,0.30565,0.30565,0.46094,0.00000,0.00000,763,789
31,36,0.30198,0.30198,0.49219,0.00000,0.00000,804,830
31,37,0.31540,0.31540,0.47461,0.00000,0.00000,785,811
31,38,0.30749,0.30749,0.46875,0.00000,0.00000,779,805
31,39,0.29398,0.29398,0.47461,0.00000,0.00000,780,806
31,40,0.30336,0.30336,0.48047,0.00000,0.00000,702,728
31,41,0.33137,0.33137,0.49219,0.00000,0.00000,737,763
31,42,0.31186,0.31186,0.48633,0.00000,0.00000,783,809
31,43,0.32717,0.32717,0.47070,0.00000,0.00000,769,794
31,44,0.32594,0.32594,0.47266,0.00000,0.00000,785,810
31,45,0.31800,0.31800,0.49414,0.00000,0.00000,789,814
31,46,0.31375,0.31375,0.46484,0.00000,0.00000,804,830
31,47,0.27231,0.27231,0.47266,0.00000,0.00000,786,812
31,48,0.32696,0.32696,0.47266,0.00000,0.00000,710,735
31,49,0.29809,0.29809,0.46094,0.00000,0.00000,737,762
31,50,0.32558,0.32558,0.46680,0.00000,0.00000,795,821
31,51,0.31653,0.31653,0.49023,0.00000,0.00000,784,809
31,52,0.33208,0.33208,0.48828,0.00000,0.00000,749,774
31,53,0.30429,0.30429,0.46875,0.00000,0.00000,766,791
31,54,0.33126,0.33126,0.49805,0.00000,0.00000,754,780
31,55,0.30985,0.30985,0.49414,0.00000,0.00000,818,844
31,56,0.30026,0.30026,0.49805,0.00000,0.00000,777,802
31,57,0.29233,0.29233,0.47070,0.00000,0.00000,807,833
31,58,0.29640,0.29640,0.46484,0.00000,0.00000,791,816
31,59,0.31046,0.31046,0.46484,0.00000,0.00000,699,724
31,60,0.30220,0.30220,0.46484,0.00000,0.00000,765,790
31,61,0.30953,0.30953,0.47852,0.00000,0.00000,761,787
31,62,0.32089,0.32089,0.47656,0.00000,0.00000,787,813
31,63,0.32278,0.32278,0.47852,0.00000,0.00000,759,785
31,64,0.31282,0.31282,0.48438,0.00000,0.00000,751,777
31,65,0.31266,0.31266,0.48633,0.00000,0.00000,751,776
31,66,0.30637,0.30637,0.47266,0.00000,0.00000,775,800
31,67,0.30949,0.30949,0.48242,0.00000,0.00000,792,817
31,68,0.29076,0.29076,0.47070,0.00000,0.00000,751,777
31,69,0.29995,0.29995,0.47852,0.00000,0.00000,789,815
31,70,0.31642,0.31642,0.49219,0.00000,0.00000,793,819
31,71,0.33369,0.33369,0.49219,0.00000,0.00000,744,769
31,72,0.29578,0.29578,0.47656,0.00000,0.00000,801,827
31,73,0.29784,0.29784,0.47461,0.00000,0.00000,742,768
31,74,0.32515,0.32515,0.50391,0.00000,0.00000,775,801
31,75,0.28658,0.28658,0.48242,0.00000,0.00000,825,851
31,76,0.29745,0.29745,0.48633,0.00000,0.00000,716,742
31,77,0.31135,0.31135,0.47070,0.00000,0.00000,796,822
31,78,0.29562,0.29562,0.45898,0.00000,0.00000,748,774
31,79,0.31853,0.31853,0.47461,0.00000,0.00000,756,782
31,80,0.27958,0.27958,0.47852,0.00000,0.00000,771,797
31,81,0.33170,0.33170,0.48633,0.00000,0.00000,738,764
31,82,0.31577,0.31577,0.48242,0.00000,0.00000,791,817
31,83,0.30883,0.30883,0.48047,0.00000,0.00000,755,780
31,84,0.28360,0.28360,0.47461,0.00000,0.00000,793,819
31,85,0.31570,0.31570,0.47461,0.00000,0.00000,767,792
31,86,0.30469,0.30469,0.48047,0.00000,0.00000,753,778
31,87,0.30011,0.30011,0.47656,0.00000,0.00000,754,780
31,88,0.28719,0.28719,0.48438,0.00000,0.00000,801,827
31,89,0.28917,0.28917,0.46094,0.00000,0.00000,777,803
31,90,0.29551,0.29551,0.47461,0.00000,0.00000,1037,2602
31,91,0.32812,0.32812,0.49609,0.00000,0.00000,772,798
31,92,0.28907,0.28907,0.48242,0.00000,0.00000,792,818
31,93,0.34809,0.34809,0.49414,0.00000,0.00000,795,821
31,94,0.32269,0.32269,0.48633,0.00000,0.00000,761,787
31,95,0.31184,0.31184,0.46094,0.00000,0.00000,796,822
31,96,0.30410,0.30410,0.47656,0.00000,0.00000,795,820
31,97,0.34335,0.34335,0.48242,0.00000,0.00000,792,818
31,98,0.33906,0.33906,0.50391,0.00000,0.00000,782,808
31,99,0.29659,0.29659,0.47852,0.00000,0.00000,788,814
31,100,0.29624,0.29624,0.46875,0.00000,0.00000,778,804
31,101,0.30861,0.30861,0.47461,0.00000,0.00000,796,821
31,102,0.30981,0.30981,0.47461,0.00000,0.00000,787,812
31,103,0.33197,0.33197,0.48828,0.00000,0.00000,779,804
31,104,0.28921,0.28921,0.48438,0.00000,0.00000,813,839
31,105,0.31221,0.31221,0.47070,0.00000,0.00000,761,786
31,106,0.30434,0.30434,0.48242,0.00000,0.00000,804,829
31,107,0.30563,0.30563,0.47852,0.00000,0.00000,780,806
31,108,0.31218,0.31218,0.46680,0.00000,0.00000,800,826
31,109,0.31303,0.31303,0.48828,0.00000,0.00000,743,769
31,110,0.31740,0.31740,0.47656,0.00000,0.00000,758,784
31,111,0.34154,0.34154,0.48438,0.00000,0.00000,837,863
31,112,0.31431,0.31431,0.46484,0.00000,0.00000,795,820
31,113,0.33181,0.33181,0.49609,0.00000,0.00000,771,797
31,114,0.30621,0.30621,0.47656,0.00000,0.00000,796,822
31,115,0.31589,0.31589,0.49219,0.00000,0.00000,821,847
31,116,0.30685,0.30685,0.49219,0.00000,0.00000,798,824
31,117,0.29898,0.29898,0.48047,0.00000,0.00000,808,834
31,118,0.29112,0.29112,0.47656,0.00000,0.00000,805,831
31,119,0.29698,0.29698,0.48828,0.00000,0.00000,829,854
31,120,0.29939,0.29939,0.47266,0.00000,0.00000,791,817
31,121,0.31460,0.31460,0.48438,0.00000,0.00000,834,859
31,122,0.31531,0.31531,0.48828,0.00000,0.00000,777,803
31,123,0.30827,0.30827,0.47852,0.00000,0.00000,771,797
31,124,0.29300,0.29300,0.47266,0.00000,0.00000,796,822
31,125,0.30270,0.30270,0.47266,0.00000,0.00000,751,777
31,126,0.31615,0.31615,0.48047,0.00000,0.00000,754,780
31,127,0.33209,0.33209,0.47656,0.00000,0.00000,782,808
31,128,0.29193,0.29193,0.47461,0.00000,0.00000,778,803
31,129,0.31036,0.31036,0.48242,0.00000,0.00000,763,788
31,130,0.32546,0.32546,0.49805,0.00000,0.00000,762,788
31,131,0.31435,0.31435,0.47852,0.00000,0.00000,790,816
31,132,0.33343,0.33343,0.49219,0.00000,0.00000,780,806
31,133,0.34083,0.34083,0.49219,0.00000,0.00000,759,785
31,134,0.31431,0.31431,0.49609,0.00000,0.00000,763,789
31,135,0.28660,0.28660,0.48047,0.00000,0.00000,773,799
31,136,0.31342,0.31342,0.47656,0.00000,0.00000,739,764
31,137,0.32976,0.32976,0.49023,0.00000,0.00000,750,775
31,138,0.33532,0.33532,0.48242,0.00000,0.00000,748,773
31,139,0.29691,0.29691,0.48438,0.00000,0.00000,801,827
31,140,0.30754,0.30754,0.47070,0.00000,0.00000,774,799
31,141,0.32808,0.32808,0.48242,0.00000,0.00000,755,781
31,142,0.34834,0.34834,0.48633,0.00000,0.00000,780,805
31,143,0.31907,0.31907,0.49609,0.00000,0.00000,741,766
31,144,0.29192,0.29192,0.46875,0.00000,0.00000,793,819
31,145,0.29520,0.29520,0.46680,0.00000,0.00000,820,846
31,146,0.32131,0.32131,0.47070,0.00000,0.00000,833,858
31,147,0.32224,0.32224,0.48828,0.00000,0.00000,767,793
31,148,0.31873,0.31873,0.47656,0.00000,0.00000,790,816
31,149,0.31567,0.31567,0.47656,0.00000,0.00000,724,750
31,150,0.32260,0.32260,0.48828,0.00000,0.00000,750,776
31,151,0.31558,0.31558,0.47266,0.00000,0.00000,815,841
31,152,0.28918,0.28918,0.47852,0.00000,0.00000,771,797
31,153,0.32627,0.32627,0.48047,0.00000,0.00000,746,772
31,154,0.32920,0.32920,0.50000,0.00000,0.00000,792,818
31,155,0.31102,0.31102,0.47461,0.00000,0.00000,799,825
31,156,0.29383,0.29383,0.47656,0.00000,0.00000,808,834
31,157,0.29431,0.29431,0.47852,0.00000,0.00000,779,804
31,158,0.33657,0.33657,0.50391,0.00000,0.00000,799,825
31,159,0.32535,0.32535,0.47656,0.00000,0.00000,768,794
31,160,0.31813,0.31813,0.47852,0.00000,0.00000,763,788
31,161,0.30167,0.30167,0.47656,0.00000,0.00000,775,801
31,162,0.31183,0.31183,0.46094,0.00000,0.00000,772,797
31,163,0.29421,0.29421,0.48828,0.00000,0.00000,771,797
31,164,0.29008,0.29008,0.47461,0.00000,0.00000,777,803
31,165,0.30620,0.30620,0.47461,0.00000,0.00000,822,848
31,166,0.28491,0.28491,0.47852,0.00000,0.00000,792,818
31,167,0.31984,0.31984,0.47656,0.00000,0.00000,746,772
31,168,0.28615,0.28615,0.47461,0.00000,0.00000,802,828
31,169,0.32404,0.32404,0.48438,0.00000,0.00000,780,806
31,170,0.29815,0.29815,0.47266,0.00000,0.00000,775,801
31,171,0.34100,0.34100,0.49023,0.00000,0.00000,747,772
31,172,0.31182,0.31182,0.48438,0.00000,0.00000,797,823
31,173,0.31636,0.31636,0.47656,0.00000,0.00000,802,827
31,174,0.34608,0.34608,0.49609,0.00000,0.00000,739,765
31,175,0.30038,0.30038,0.48828,0.00000,0.00000,823,849
31,176,0.32932,0.32932,0.47656,0.00000,0.00000,766,792
31,177,0.29549,0.29549,0.47852,0.00000,0.00000,738,764
31,178,0.30433,0.30433,0.47070,0.00000,0.00000,780,806
31,179,0.30529,0.30529,0.48242,0.00000,0.00000,794,820
31,180,0.35984,0.35984,0.49805,0.00000,0.00000,726,752
31,181,0.29875,0.29875,0.47852,0.00000,0.00000,752,778
31,182,0.32705,0.32705,0.48047,0.00000,0.00000,803,829
31,183,0.27055,0.27055,0.48828,0.00000,0.00000,788,814
31,184,0.32110,0.32110,0.48633,0.00000,0.00000,722,748
31,185,0.31829,0.31829,0.46875,0.00000,0.00000,748,774
31,186,0.32607,0.32607,0.48242,0.00000,0.00000,788,814
31,187,0.30850,0.30850,0.47070,0.00000,0.00000,807,833
31,188,0.31406,0.31406,0.48242,0.00000,0.00000,792,818
31,189,0.30847,0.30847,0.46484,0.00000,0.00000,805,830
31,190,0.31007,0.31007,0.48828,0.00000,0.00000,813,838
31,191,0.31174,0.31174,0.48438,0.00000,0.00000,737,763
31,192,0.29068,0.29068,0.47266,0.00000,0.00000,777,803
31,193,0.32850,0.32850,0.50000,0.00000,0.00000,783,809
31,194,0.30791,0.30791,0.48828,0.00000,0.00000,758,784
31,195,0.31090,0.31090,0.47852,0.00000,0.00000,824,850
31,196,0.29607,0.29607,0.48633,0.00000,0.00000,779,805
31,197,0.30954,0.30954,0.47266,0.00000,0.00000,787,812
31,198,0.29398,0.29398,0.48828,0.00000,0.00000,831,857
31,199,0.32779,0.32779,0.48828,0.00000,0.00000,801,827
31,200,0.33785,0.33785,0.49805,0.00000,0.00000,783,809
31,201,0.32853,0.32853,0.48828,0.00000,0.00000,723,749
31,202,0.31698,0.31698,0.48047,0.00000,0.00000,777,803
31,203,0.30615,0.30615,0.47461,0.00000,0.00000,779,805
31,204,0.30770,0.30770,0.47852,0.00000,0.00000,767,792
31,205,0.30984,0.30984,0.49609,0.00000,0.00000,760,786
31,206,0.35267,0.35267,0.49219,0.00000,0.00000,763,788
31,207,0.30586,0.30586,0.46875,0.00000,0.00000,754,780
31,208,0.29597,0.29597,0.47266,0.00000,0.00000,750,776
31,209,0.29105,0.29105,0.47656,0.00000,0.00000,776,802
31,210,0.31215,0.31215,0.47461,0.00000,0.00000,768,794
31,211,0.30493,0.30493,0.46875,0.00000,0.00000,839,865
31,212,0.30206,0.30206,0.47266,0.00000,0.00000,764,789
31,213,0.31859,0.31859,0.48242,0.00000,0.00000,770,796
31,214,0.31256,0.31256,0.47656,0.00000,0.00000,774,800
31,215,0.30940,0.30940,0.50000,0.00000,0.00000,781,807
31,216,0.29792,0.29792,0.47656,0.00000,0.00000,782,807
31,217,0.31672,0.31672,0.47266,0.00000,0.00000,790,816
31,218,0.30057,0.30057,0.47461,0.00000,0.00000,806,831
31,219,0.30229,0.30229,0.48242,0.00000,0.00000,791,817
31,220,0.30106,0.30106,0.48828,0.00000,0.00000,732,757
31,221,0.29445,0.29445,0.47656,0.00000,0.00000,723,748
31,222,0.30692,0.30692,0.46875,0.00000,0.00000,768,793
31,223,0.33360,0.33360,0.49414,0.00000,0.00000,789,815
31,224,0.28687,0.28687,0.47656,0.00000,0.00000,834,860
31,225,0.31383,0.31383,0.47852,0.00000,0.00000,901,2615
31,226,0.29557,0.29557,0.47656,0.00000,0.00000,826,851
31,227,0.29111,0.29111,0.47266,0.00000,0.00000,833,859
31,228,0.33201,0.33201,0.48438,0.00000,0.00000,806,832
31,229,0.31881,0.31881,0.46680,0.00000,0.00000,785,811
31,230,0.31721,0.31721,0.47070,0.00000,0.00000,819,844
31,231,0.31630,0.31630,0.49414,0.00000,0.00000,817,843
31,232,0.31393,0.31393,0.46484,0.00000,0.00000,786,812
31,233,0.29232,0.29232,0.47266,0.00000,0.00000,811,836
31,234,0.29838,0.29838,0.47461,0.00000,0.00000,790,815
31,235,0.32504,0.32504,0.49023,0.00000,0.00000,747,773
31,236,0.35288,0.35288,0.48438,0.00000,0.00000,702,728
31,237,0.29940,0.29940,0.48047,0.00000,0.00000,840,866
31,238,0.30921,0.30921,0.47070,0.00000,0.00000,791,817
31,239,0.30431,0.30431,0.48828,0.00000,0.00000,801,826
31,240,0.30017,0.30017,0.47656,0.00000,0.00000,777,802
31,241,0.34013,0.34013,0.49414,0.00000,0.00000,759,784
31,242,0.31307,0.31307,0.49414,0.00000,0.00000,747,772
31,243,0.29170,0.29170,0.46094,0.00000,0.00000,763,788
31,244,0.30470,0.30470,0.48438,0.00000,0.00000,829,854
31,245,0.28987,0.28987,0.48633,0.00000,0.00000,759,785
31,246,0.31718,0.31718,0.49219,0.00000,0.00000,761,787
31,247,0.33263,0.33263,0.49023,0.00000,0.00000,731,756
31,248,0.33047,0.33047,0.49414,0.00000,0.00000,812,837
31,249,0.32615,0.32615,0.49023,0.00000,0.00000,777,803
31,250,0.33114,0.33114,0.50391,0.00000,0.00000,793,819
31,251,0.29980,0.29980,0.47656,0.00000,0.00000,775,801
31,252,0.32047,0.32047,0.47070,0.00000,0.00000,776,802
31,253,0.33636,0.33636,0.49219,0.00000,0.00000,732,758
31,254,0.31596,0.31596,0.47656,0.00000,0.00000,803,829
31,255,0.34283,0.34283,0.50000,0.00000,0.00000,775,801
31,256,0.29931,0.29931,0.49023,0.00000,0.00000,803,829
31,257,0.32215,0.32215,0.48047,0.00000,0.00000,751,777
31,258,0.30539,0.30539,0.47656,0.00000,0.00000,799,824
31,259,0.31137,0.31137,0.47461,0.00000,0.00000,784,809
31,260,0.33274,0.33274,0.48633,0.00000,0.00000,762,787
31,261,0.31877,0.31877,0.47852,0.00000,0.00000,775,801
31,262,0.34272,0.34272,0.49219,0.00000,0.00000,723,749
31,263,0.28166,0.28166,0.49023,0.00000,0.00000,799,825
31,264,0.28816,0.28816,0.47656,0.00000,0.00000,792,818
31,265,0.31027,0.31027,0.47656,0.00000,0.00000,818,843
31,266,0.31546,0.31546,0.48047,0.00000,0.00000,795,821
31,267,0.31628,0.31628,0.48047,0.00000,0.00000,818,844
31,268,0.30411,0.30411,0.47461,0.00000,0.00000,781,806
31,269,0.31369,0.31369,0.48828,0.00000,0.00000,747,773
31,270,0.29921,0.29921,0.47852,0.00000,0.00000,776,802
31,271,0.32351,0.32351,0.46680,0.00000,0.00000,714,740
31,272,0.32798,0.32798,0.49023,0.00000,0.00000,809,835
31,273,0.29243,0.29243,0.47852,0.00000,0.00000,843,869
31,274,0.29681,0.29681,0.49609,0.00000,0.00000,810,836
31,275,0.28927,0.28927,0.47461,0.00000,0.00000,804,830
31,276,0.30764,0.30764,0.47656,0.00000,0.00000,754,780
31,277,0.30972,0.30972,0.47656,0.00000,0.00000,805,831
31,278,0.32030,0.32030,0.48047,0.00000,0.00000,728,754
31,279,0.31648,0.31648,0.48633,0.00000,0.00000,779,804
31,280,0.30218,0.30218,0.47461,0.00000,0.00000,757,783
31,281,0.32405,0.32405,0.47852,0.00000,0.00000,843,868
31,282,0.26736,0.26736,0.48242,0.00000,0.00000,808,834
31,283,0.31833,0.31833,0.49023,0.00000,0.00000,729,754
31,284,0.30996,0.30996,0.47852,0.00000,0.00000,826,852
31,285,0.32451,0.32451,0.49414,0.00000,0.00000,794,820
31,286,0.36033,0.36033,0.49219,0.00000,0.00000,816,842
31,287,0.30401,0.30401,0.46680,0.00000,0.00000,787,812
31,288,0.29453,0.29453,0.47266,0.00000,0.00000,789,814
31,289,0.32804,0.32804,0.50781,0.00000,0.00000,753,779
31,290,0.32370,0.32370,0.48047,0.00000,0.00000,788,814
31,291,0.33646,0.33646,0.50781,0.00000,0.00000,776,801
31,292,0.32815,0.32815,0.49609,0.00000,0.00000,737,762
31,293,0.30423,0.30423,0.48047,0.00000,0.00000,819,845
31,294,0.31604,0.31604,0.47852,0.00000,0.00000,780,805
31,295,0.29438,0.29438,0.48242,0.00000,0.00000,787,813
31,296,0.31119,0.31119,0.47070,0.00000,0.00000,724,749
31,297,0.33442,0.33442,0.49219,0.00000,0.00000,748,774
31,298,0.29432,0.29432,0.46875,0.00000,0.00000,845,871
31,299,0.30864,0.30864,0.47070,0.00000,0.00000,803,828
32,0,0.28742,0.28742,0.46875,0.00000,0.00000,1484,1510
32,1,0.30054,0.30054,0.50000,0.00000,0.00000,796,822
32,2,0.31332,0.31332,0.46680,0.00000,0.00000,771,797
32,3,0.29108,0.29108,0.47852,0.00000,0.00000,766,791
32,4,0.30040,0.30040,0.47070,0.00000,0.00000,820,846
32,5,0.30175,0.30175,0.47461,0.00000,0.00000,810,836
32,6,0.31190,0.31190,0.47656,0.00000,0.00000,794,819
32,7,0.28163,0.28163,0.47266,0.00000,0.00000,849,875
32,8,0.32203,0.32203,0.47461,0.00000,0.00000,743,769
32,9,0.32329,0.32329,0.48242,0.00000,0.00000,756,781
32,10,0.31413,0.31413,0.48047,0.00000,0.00000,798,824
32,11,0.32447,0.32447,0.46875,0.00000,0.00000,764,790
32,12,0.27896,0.27896,0.48242,0.00000,0.00000,792,818
32,13,0.30179,0.30179,0.47852,0.00000,0.00000,778,804
32,14,0.27990,0.27990,0.48438,0.00000,0.00000,794,820
32,15,0.32475,0.32475,0.47266,0.00000,0.00000,791,817
32,16,0.32823,0.32823,0.50000,0.00000,0.00000,785,810
32,17,0.29797,0.29797,0.46875,0.00000,0.00000,775,800
32,18,0.27571,0.27571,0.47070,0.00000,0.00000,787,813
